tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,label,prob_planet,rank
456844391,2601.01,PC,2459246.20878,6.0210332,2.211,7500.0,18.8835,1.93,7668.0,4.33,10.8943,0,0.006582688187440715,3167
57147191,6925.01,PC,2460282.555616,5.9785287,2.481,59578.0,13.9371,0.59,3674.0,4.66,14.8966,0,0.006559866587587948,3168
363029616,5829.01,PC,2459793.849156,1.3502386,2.178,1650.0,9.28384,2.29,5015.0,4.33,11.3492,0,0.006540987588779684,3169
438073782,5091.01,PC,2459546.828897,3.6413702,3.705,11340.0,16.4955,1.5,6832.0,4.2575,11.4438,0,0.006535506680629864,3170
257531677,5762.01,PC,2459735.332063,3.946066,1.792,8410.0,11.2929,1.13,5769.6,4.35,12.6536,0,0.006528343379809873,3171
177254988,4405.02,PC,2459036.823688,1.0929203,1.5258481,377.4316425,1.3599954,0.687025,4361.0,4.59663,12.3813,0,0.006525239370039706,3172
143410850,2229.01,PC,2458660.25609,4.98668,2.267,860.0,5.51463,1.64,6046.0,4.06,10.6658,0,0.006512521614564137,3173
141275395,3878.01,PC,2459662.612281,0.8377576,1.074,1410.0,6.706,1.6,6322.5,4.13,11.3616,0,0.006509076219664184,3174
220459826,872.01,PC,2458411.717988,2.2395544,1.1228525,1152.7849514,2.7483506,0.75636,4872.54,4.68951,11.8348,0,0.006508353719809917,3175
2010186093,3571.01,PC,2459847.742507,3.007925,3.032,7760.0,15.3022,1.68,7457.0,4.14,11.5752,0,0.0064941689100966125,3176
325172035,1939.01,FP,2459308.612847,2.8970202,4.1502336,3080.9239308,10.13644385,1.24,8862.0,4.1,8.2376,0,0.0064845952262718685,3177
311736478,4979.01,PC,2459354.245025,3.6305988,2.303,570.0,5.32844,1.31,5156.0,4.14,10.5895,0,0.0064784339381602956,3178
8621049,3770.01,PC,2458840.119677,0.9183768,1.009,6480.0,7.7093,0.9,5176.0,4.47,13.4706,0,0.006477537832501076,3179
181208298,6479.01,PC,2460008.643088,2.9193825,1.507,11876.0,12.0124,1.06,6037.0,4.43,12.3987,0,0.006467720227538517,3180
77527511,613.01,PC,2459279.650943,0.7784962,0.856,1670.0,9.22083,2.19,4949.2,4.33,9.94921,0,0.006466553016927358,3181
122485078,1650.01,FP,2458822.09874,9.1505,2.986,1370.0,11.1497,3.02,7719.0,3.74,10.0106,0,0.006464441482999443,3182
240714633,6288.01,PC,2459895.113278,18.0370154,2.356,8355.0,7.85944,0.85,5400.0,4.55,12.383,0,0.006457147073105584,3183
45684223,3018.01,FP,2459323.340464,6.5832019,3.135,5280.0,7.13313,0.97,5809.0,4.48,12.7818,0,0.006455952148801557,3184
27294830,5337.01,PC,2459522.876624,0.7135221,0.514,4660.0,10.5169,1.08,4626.0,4.24,12.8997,0,0.0064444485241242026,3185
295093397,2901.01,PC,2459303.994531,4.6086828,4.283,13990.0,20.3715,1.72,8097.0,4.26,11.9357,0,0.0064431216770856345,3186
334597566,6020.01,FP,2459872.940531,9.1099373,9.51,8817.0,13.5278,1.48,6511.0,4.438,12.0471,0,0.006417102895847019,3187
269439355,3232.01,PC,2458621.03022,3.3898234,1.587,1840.0,14.9878,3.13,6096.0,3.5,11.3983,0,0.006410385049819219,3188
396950329,3861.01,PC,2459663.904525,1.7763987,0.638,5670.0,10.8531,0.84,4899.3,4.5,12.3903,0,0.006393342598478941,3189
193708920,3562.01,FP,2458732.453924,1.3298469,3.007,2190.0,6.98364,0.81,5791.1,4.69,11.9635,0,0.006391295778718699,3190
116048097,6080.01,PC,2459397.070061,8.0555716,3.5853172,913.8621738,3.3778836,1.06221,5680.0,4.38997,10.5912,0,0.00638698598706141,3191
147034452,2758.01,PC,2459222.921639,4.5302876,2.713,22840.0,12.3919,0.81,4693.0,4.5,13.1915,0,0.006375377740428705,3192
235333495,2599.01,PC,2459219.625683,4.1554362,6.088,1020.0,11.1924,3.53,6352.0,3.44,10.9402,0,0.006369126155456765,3193
156016136,371.01,PC,2459088.526738,3.4813814,2.2906804,5175.9836967,6.5778157,0.910221,5389.0,4.49,12.6635,0,0.006357565075479932,3194
34395020,4699.01,PC,2459186.707588,10.1766089,4.474,7980.0,11.0026,1.19,5452.0,4.26,13.2669,0,0.006355600823685337,3195
287152495,6253.01,PC,2458686.243474,9.2347348,0.9619972,354.6074958,1.3883495,0.744485,4902.0,4.59853,11.6807,0,0.006342408715047684,3196
275248683,717.01,FP,2458518.26617,0.53079,1.238,1113.07,10.13644385,1.24,3788.4,4.87,11.4407,0,0.00634120787352303,3197
135267558,5754.01,PC,2459736.090495,3.6479472,1.683,9470.0,11.96,1.16,5999.0,4.35,12.6025,0,0.006340854958138807,3198
268187322,2814.01,PC,2459964.94392,5.479335,4.7009896,9196.3437964,15.1849562,1.5307699,6332.7,4.2,11.1664,0,0.006332824538208983,3199
449549170,3159.01,PC,2460068.914155,1.4753526,3.29,870.0,5.30533,1.81,5732.0,3.93,11.2925,0,0.006327031790062904,3200
336264393,7213.01,PC,2460475.688854,36.9870862,3.771,5950.0,8.83849,1.14,6110.1,4.38,12.5392,0,0.00631865331379691,3201
44745077,436.01,FP,2458411.70271,1.8756,0.989,5666.3,10.13644385,1.24,3549.7,4.87,13.0734,0,0.006307827831262866,3202
276704866,5935.01,PC,2459819.923024,3.0200448,1.597,10640.0,13.0636,1.23,5585.0,4.25,12.6045,0,0.006307366972191842,3203
158075010,2074.01,PC,2458754.149159,177.5830512,4.7901443,456.0908234,3.5953731,1.59978,6594.0,4.16825,8.38689,0,0.006305494146345621,3204
47617038,4330.01,FP,2459358.397242,3.3513304,2.739,400.0,17.7728,8.71,4886.0,4.33,7.6581,0,0.006297996383313917,3205
196973090,6327.01,PC,2459900.57604,10.4612769,3.208,9238.0,9.72119,0.88,5208.2,4.5,12.6978,0,0.006293654230950176,3206
231703293,2632.01,FP,2459085.547175,0.907105,1.711,1430.0,7.82059,1.13,6164.0,4.4,12.4537,0,0.00629259060233128,3207
33397739,5292.01,PC,2459469.424307,2.0231137,1.133,44030.0,13.4378,0.59,3767.0,4.66,14.8951,0,0.006285901535945741,3208
125367522,6118.01,PC,2459849.216859,4.6474314,8.452,2652.0,16.1625,3.44,6455.0,3.48,11.8495,0,0.0062847139657773035,3209
141776043,962.01,FP,2458493.35787,4.06269,4.299,4210.0,10.13644385,1.24,5801.1,4.33,11.2295,0,0.0062833011919454845,3210
2685481,5113.01,PC,2460662.395647,4.136488,2.551,462.0,2.75771,1.39,6113.0,4.21,10.2212,0,0.006280777711927186,3211
319068154,1541.01,FP,2460423.401581,3.7983639,1.594,3194.0,13.7263,2.36,9500.0,4.33,9.7436,0,0.006276441994768686,3212
334632624,4361.01,PC,2458520.648063,741.4238314,5.2389454,503.5494079,2.776093,1.22039,5944.0,4.30249,8.6661,0,0.006274328755243674,3213
410314178,3269.01,PC,2459385.660727,4.132031,1.354,4220.0,3.73783,0.53,5657.6,4.33,12.839,0,0.006273001345927852,3214
441155146,2560.01,PC,2458348.918997,3.5511203,2.634,19660.0,13.8379,0.98,5321.0,4.42,13.5328,0,0.006267449951347145,3215
145982812,599.01,FP,2458518.4693,0.82967,1.755,4744.55,20.1053,2.65,6991.1,3.83,10.4708,0,0.006261803601166032,3216
329709756,5915.01,FP,2459849.154995,12.5482879,3.396,49260.0,13.0082,0.59,3923.0,4.66,14.3196,0,0.006258946190033763,3217
300810086,385.01,FP,2460192.472902,0.6680065,0.835,550.0,15.4569,3.77,5159.0,4.33,9.0567,0,0.006257125709945884,3218
144297844,2394.01,PC,2459576.379092,3.4977868,2.236,1790.0,3.47575,0.81,5356.0,4.59,11.9522,0,0.006248106239460054,3219
349503728,6616.01,PC,2460123.871658,1.1235117,1.039,48991.0,12.5587,0.58,3505.0,4.67,14.9482,0,0.006247882799322476,3220
9804616,460.01,FP,2458411.065871,0.5168347,0.936413,33190.706911,6.597837,0.273,3274.0,4.9794,14.1118,0,0.006243247561497908,3221
38584799,6633.01,PC,2460149.073884,6.5479496,2.331,988.0,2.28629,0.73,4853.5,4.61,12.1821,0,0.0062390665045980636,3222
331619598,7151.01,PC,2460466.65721,7.1467369,3.913,1157.0,3.63858,1.15,6252.0,4.4,11.5576,0,0.006234173870227359,3223
90950296,7342.01,PC,2460562.262828,14.1532848,4.443,8715.0,8.02091,0.85,5063.0,4.51,12.9421,0,0.006221025228783871,3224
323980895,3148.01,PC,2459387.985248,4.2814436,0.868,4910.0,10.6824,1.36,5097.8,4.33,11.681,0,0.006214014891794848,3225
461136782,2970.01,PC,2459299.827995,4.420983,4.083,3980.0,10.13644385,1.24,5801.1,4.33,11.406,0,0.006208456731553801,3226
199610140,4115.01,PC,2459912.623191,2.9855843,1.184,9990.0,10.0005,0.82,4602.0,4.48,12.8076,0,0.006204221599901108,3227
382975217,4947.01,PC,2459353.765428,4.1400273,3.936,4520.0,12.7772,1.85,6639.0,4.05,11.5362,0,0.00619821070437489,3228
396368313,1882.01,PC,2459334.446718,3.0898836,1.7898868,5784.3735169,18.4456585,1.63132,8828.7,4.39,11.2394,0,0.006175824582644875,3229
341299943,5905.01,PC,2459821.999767,3.0233509,2.369,17150.0,11.3795,0.84,4881.0,4.5,12.8127,0,0.006162171794624503,3230
363914762,812.01,PC,2459249.58779,13.8665912,6.491,7930.0,14.3875,1.57,6707.0,4.2,10.9582,0,0.006153083550532093,3231
96973930,2241.01,PC,2458657.36252,3.3243,2.337,1150.0,21.7252,5.76,4779.7,4.33,10.1738,0,0.006150101442311744,3232
274137295,4798.01,PC,2459248.758205,5.5261155,1.873,7330.0,9.00518,0.84,4824.0,4.48,12.7577,0,0.006147138648681192,3233
45996325,4264.01,PC,2459989.671183,3.1580472,2.6816352,7782.0821448,8.3204,1.01,7606.3,4.33,11.8471,0,0.006145556430212081,3234
115583726,2280.01,PC,2458959.940081,18.6016754,2.3690896,559.9932489,9.1300283,3.7007,6175.0,3.37301,8.44143,0,0.006141518069254761,3235
219345200,706.01,PC,2458434.911525,719.0381327,5.4244096,4851.4092337,16.6333557,1.4981,5709.6,3.53,8.3643,0,0.006140170425463507,3236
297361900,4366.01,PC,2460092.634307,2.6374449,1.661,495.0,4.35478,1.96,5355.0,3.82,10.1441,0,0.006136909667635999,3237
427654774,1474.01,FP,2458765.042474,5.222621,4.693629,15867.9920175,3.7216015,0.275946,3453.0,4.95337,14.1431,0,0.006135640492678324,3238
161003569,3909.01,PC,2459688.544439,3.5115357,3.527,9290.0,12.81,1.35,5490.8,4.16,12.3758,0,0.00613247818073623,3239
326475995,6208.01,PC,2459872.105147,5.2266285,5.412,6662.0,15.6275,2.0,6205.0,3.91,11.9806,0,0.006124864292748281,3240
287268770,5600.01,PC,2459630.693169,10.717359,2.784,22680.0,12.4655,0.8,5047.0,4.55,13.1922,0,0.006124815328622434,3241
21505121,2734.01,PC,2459219.30652,4.5879078,3.464,2040.0,5.59491,1.25,5785.0,4.26,12.6746,0,0.006121320769120533,3242
136992839,5637.01,PC,2459629.323433,17.7916498,6.405,1550.0,5.67639,1.43,5803.0,4.14,11.9229,0,0.006114494025484077,3243
21549805,3887.01,PC,2459658.34288,4.2441117,3.771,7540.0,14.06,1.57,6034.0,4.1,12.7279,0,0.00611167048227009,3244
383410746,3177.01,PC,2459359.633994,2.114655,1.945,24130.0,14.2745,0.89,5254.0,4.49,12.6967,0,0.0061070966740213025,3245
410528770,1502.01,FP,2459847.780759,2.7536237,2.39,1460.0,11.1685,2.41,5647.0,3.68,10.4824,0,0.006105464569252951,3246
279999655,959.01,FP,2458492.69541,1.54104,1.686,30644.8,10.13644385,1.24,8264.0,4.09,10.649,0,0.006103284555582337,3247
37150278,5692.01,PC,2459717.172631,1.6929628,1.546,14820.0,12.4331,0.97,5250.0,4.42,12.5806,0,0.006098011064959658,3248
191202679,3601.01,PC,2459879.372447,4.0517972,2.84,6256.0,11.2646,1.45,6284.0,4.2,12.4226,0,0.006095509911699753,3249
248689510,4681.01,PC,2459194.880219,3.0421828,2.628,20390.0,14.5498,1.0,5582.5,4.43,13.3206,0,0.006084443035792711,3250
340624586,4997.01,PC,2459381.134323,13.3178839,4.344,3920.0,10.13644385,1.24,7295.5,4.33,11.1281,0,0.00608222445949755,3251
288391628,1147.01,FP,2460331.315598,10.9278415,2.468,2743.0,49.1695,2.92,6259.0,3.59,8.36544,0,0.0060815427284484505,3252
286696849,4646.01,PC,2459915.972155,8.9299483,3.2002668,26516.4016202,12.6566078,0.777586,4379.0,4.49,12.2257,0,0.006076322988232511,3253
309436531,3217.01,FP,2459383.966929,3.2136333,1.875,7810.0,11.1273,1.25,6189.4,4.32,12.3297,0,0.006070410753041327,3254
20203297,2268.01,PC,2458932.627916,7.1566025,1.218975,674.5586897,3.1263063,1.13489,5910.35,4.35957,10.1338,0,0.006058538693706591,3255
412054152,2477.01,PC,2460218.772868,34.7769296,5.598,1383.0,12.9584,1.96,7505.2,4.09,10.2422,0,0.006055928278126208,3256
198178859,7392.01,PC,2458711.827601,7.3050577,3.2531651,180.4217296,1.3350551,0.928396,5382.0,4.47248,10.0976,0,0.006052440586358202,3257
39018923,2216.01,PC,2459037.730148,5.6807412,4.1093897,1892.9692302,6.2844217,1.38612,6295.0,4.3,12.0253,0,0.006050404919947998,3258
406855039,2153.01,FP,2459391.951972,2.7180835,6.1842922,329.1728205,4.2423946,2.1805999,5668.0,3.76,9.54581,0,0.006048507306461866,3259
60491424,5923.01,PC,2459817.155209,4.0252588,3.596,8980.0,13.4189,1.4,6059.0,4.2,12.7861,0,0.0060479640527485255,3260
403368444,6611.01,PC,2460111.963815,6.5568726,2.755,8511.0,12.6672,1.36,6139.0,4.23,12.1404,0,0.006038920449459084,3261
60984804,6260.01,PC,2460009.508249,2.3898191,2.766,210.0,2.32849,1.96,7707.0,4.11,7.11719,0,0.00600694533307491,3262
207425167,1812.02,PC,2458902.48287,11.6098182,3.5623705,1391.5795455,2.7371461,0.738692,5059.36,4.62542,11.6463,0,0.006000867362938876,3263
274641986,3545.01,PC,2459772.933012,3.1872086,3.4290537,15583.7155253,21.2058311,1.64157,6578.0,4.14,11.5954,0,0.006000472398922557,3264
148129139,4774.01,PC,2459243.036813,8.6000244,3.974,1620.0,4.55822,1.14,5700.8,4.33,12.5447,0,0.005996444593655378,3265
231630147,4400.01,PC,2459038.949915,7.0642486,3.6816469,11469.7564374,19.7963184,1.63563,5478.8,4.4,11.943,0,0.005994941947584367,3266
305612552,5897.01,PC,2459813.353902,6.9349089,3.234,14850.0,11.4838,0.94,5364.0,4.46,12.7968,0,0.00598961197119686,3267
273985865,1208.03,PC,2458341.801726,17.726449,3.4404719,747.7725499,2.261664,0.823019,5626.0,4.56195,10.5924,0,0.005981097512053941,3268
149302744,699.02,PC,2460175.078683,33.6336133,5.352,384.0,2.30517,1.42,6138.6,4.07,9.8106,0,0.0059770594403467416,3269
382419744,4193.01,PC,2458397.745101,6.5081212,5.472,8260.0,11.511,1.27,5652.8,4.38,12.7464,0,0.005971678720565161,3270
142019343,4413.01,PC,2460118.517186,4.4719937,2.619,170.0,1.08366,0.89,5364.0,4.5,9.6256,0,0.0059701639180136604,3271
101696403,4293.01,PC,2459059.497032,1.6242109,2.273,17740.0,14.9916,1.06,5705.0,4.39,12.6211,0,0.005966686182292804,3272
248690688,4702.01,PC,2459194.134783,3.121702,3.323,12650.0,14.8115,1.29,5944.0,4.25,12.2469,0,0.0059638805380160895,3273
378227267,3179.01,PC,2459327.565755,4.7076648,1.834,16490.0,15.3769,1.18,5904.0,4.33,12.0974,0,0.005958588614947888,3274
157568289,645.01,FP,2459250.993237,1.8361503,4.12,2470.0,22.5152,2.43,5710.5,3.6,10.4091,0,0.0059576104524394794,3275
243153196,5321.01,FP,2459478.895755,10.1391591,2.662,6450.0,16.5118,2.04,6584.3,3.96,10.7304,0,0.005943889202361189,3276
374800835,7211.01,PC,2460533.070197,10.548504,2.901,7496.0,7.83737,0.92,5421.0,4.48,12.2983,0,0.005943767171769825,3277
193979250,6169.01,PC,2459844.944589,17.9661374,3.791,3183.0,11.3217,2.2,6891.0,3.93,11.5337,0,0.005937782168800328,3278
307221757,4930.01,PC,2459358.242592,6.7789159,4.138,2640.0,5.88108,1.16,5804.0,4.33,12.0678,0,0.00591884776289319,3279
27966179,330.01,PC,2459091.763748,4.2794669,2.4641339,17011.2798568,9.0099926,0.703041,4314.0,4.57,12.8696,0,0.005914154673780084,3280
238164799,4362.01,PC,2458470.495852,7.5480709,4.9550247,239.8900935,2.6024598,1.57319,6688.0,4.19679,8.4592,0,0.005911145143696589,3281
121966220,1688.01,FP,2459914.901064,6.7171913,7.5037208,9138.715071,22.875658,2.3529,5843.0,3.7177,10.8001,0,0.00591091060722833,3282
138727432,853.01,PC,2459139.838276,6.8646554,4.725,5090.0,17.29,1.38,5937.0,4.19,10.7598,0,0.005903387299088434,3283
190223929,1698.01,PC,2458847.69726,17.04198,1.578,3520.0,10.13644385,1.24,7697.2,4.33,11.1018,0,0.005901482385943773,3284
165530380,2262.01,PC,2459795.358706,1.4937444,2.044,160.0,1.62102,1.28,6328.0,4.32136,10.4267,0,0.0058963601769911516,3285
366302410,6986.01,PC,2460310.606085,1.2117417,1.046,33487.0,12.6463,0.66,3521.0,4.6,14.7975,0,0.005895979668843487,3286
334811204,2063.01,PC,2458743.99764,21.07626,2.124,1890.0,11.6504,2.46,7577.0,3.9,10.3499,0,0.005890761718966507,3287
166671025,6852.01,PC,2460176.964493,16.7382238,3.529,15139.0,9.09208,0.7,4551.0,4.6,12.4031,0,0.005884081148789388,3288
84599716,4615.01,PC,2459550.580295,5.3193755,6.6913995,6537.0839819,19.6684639,2.3693399,6350.0,3.78918,11.7892,0,0.005882611719365598,3289
241525834,6641.01,PC,2460092.673541,1.9647786,1.586,60692.0,15.9566,0.64,3314.0,4.62,14.85,0,0.005877014294936376,3290
336691874,5322.01,PC,2459872.580817,5.4233428,4.975,13384.0,16.7305,1.43,5790.0,4.15,12.0075,0,0.005862730647892039,3291
282091493,3468.01,FP,2458647.685514,3.3789946,3.332,11150.0,8.56973,0.82,4809.0,4.51,13.5709,0,0.005859001538094956,3292
120602501,1366.01,FP,2459830.772785,14.8626982,3.3250502,8264.2193919,26.5090911,1.73364,5705.0,3.97,8.48216,0,0.005852444600898869,3293
46999289,3398.01,PC,2459993.668188,6.2088405,2.7236562,2992.8361072,3.5693526,0.661528,4655.8,4.67,12.1945,0,0.00583803736280988,3294
434086605,7129.01,PC,2460446.144686,8.8204144,7.63,4100.0,11.5324,2.07,5672.0,3.81,13.2574,0,0.005835477076929746,3295
320324079,5202.01,PC,2459684.507843,34.6141657,2.66,1470.0,7.6965,1.72,6382.0,4.07,11.5405,0,0.0058348272470142345,3296
453060368,4841.01,PC,2459271.894843,9.6284672,3.554,17990.0,11.9294,0.88,5388.3,4.53,12.7964,0,0.005832049637813792,3297
361218772,6283.01,PC,2459287.316463,51.6708185,3.449,4697.0,12.8776,1.91,7115.0,4.07,9.3478,0,0.005831036917649894,3298
241102583,5296.01,FP,2459820.897665,1.7386091,1.691,18980.0,10.8015,0.75,5362.8,4.65,12.4323,0,0.005829409053639211,3299
357858008,6997.01,PC,2460310.677091,16.179367,3.903,10730.0,10.3462,1.07,5576.0,4.37,12.6255,0,0.0058287212830601285,3300
26587613,4725.01,PC,2459546.99513,2.0763072,1.223,16220.0,12.6426,0.95,5805.0,4.5,12.2651,0,0.005823872034611131,3301
350861689,6851.01,PC,2460185.03648,12.0101118,2.82,1204.0,2.28751,0.67,4073.0,4.59,12.4722,0,0.005820076512775145,3302
188593930,320.01,FP,2458354.27607,1.46503,1.145,3162.12,5.43222,0.88,5912.5,4.36,12.3574,0,0.0058189907293777765,3303
259389219,915.01,FP,2459199.865578,2.3250156,1.775,1130.0,10.7275,2.05,5753.0,3.83,11.2486,0,0.005814965069906988,3304
229713401,5608.01,PC,2459846.423245,6.4424263,2.604,1430.0,3.14002,0.8,4661.0,4.5,12.6975,0,0.005813696529131246,3305
79660831,6774.01,PC,2460150.349919,4.5833112,2.275,4988.0,9.62957,1.39,5853.0,4.18,12.5912,0,0.0058123718772687995,3306
365781372,627.01,FP,2458469.22408,1.13889,2.154,5368.19,22.4869,2.79,7852.8,4.08,10.0267,0,0.005808043893084766,3307
35883621,6094.01,FP,2459984.008322,3.0519843,2.868,892.0,12.1856,2.33,6251.1,3.79,9.65609,0,0.0058013497771441805,3308
408506314,6868.01,PC,2460227.771761,3.4106422,4.174,4984.0,11.8996,1.89,5222.0,3.83,12.8562,0,0.005800221993723992,3309
381996371,3178.01,PC,2459359.115509,2.9331094,3.911,14410.0,10.13644385,1.24,5801.1,4.33,12.0729,0,0.005799457532035535,3310
148772620,4932.01,PC,2459358.598278,3.9417247,5.762,2770.0,11.7599,2.3,4900.9,4.33,12.5116,0,0.005795876396544231,3311
256778317,7353.01,PC,2460582.686755,6.2157513,3.295,4008.0,10.0556,1.65,6015.2,4.05,12.3053,0,0.005787838657289865,3312
236775063,4052.01,FP,2459008.383184,0.7409429,1.084,2460.0,4.58442,0.87,5406.0,4.53,13.0109,0,0.005778253140858726,3313
405837291,7009.01,PC,2460392.364327,2.3206673,0.969,2935.0,4.047,0.67,4231.0,4.61,12.9341,0,0.005761543883545992,3314
431971818,2542.01,PC,2459963.882685,4.1133928,2.7670768,24315.2652878,10.13644385,1.24,5780.0,4.438,14.9801,0,0.005761181833343749,3315
373816781,5871.01,PC,2459822.281701,1.343636,2.275,26070.0,18.3699,1.1,6339.0,4.45,12.7966,0,0.005760901029757575,3316
260189643,4408.01,PC,2459036.341758,2.054238,1.2287948,1994.0593535,3.5135858,0.655595,4389.0,4.64365,13.2896,0,0.0057607789930852575,3317
28242530,5667.01,PC,2459675.883062,19.511064,3.25,25510.0,13.6915,0.82,4951.8,4.52,13.3272,0,0.005747133443788948,3318
368734712,4009.01,PC,2459882.41759,4.3271416,2.382,5340.0,14.5369,1.91,5994.0,3.92,12.1693,0,0.005736489537975312,3319
72097808,4740.01,PC,2459226.154086,5.7728793,3.883,6900.0,10.13644385,1.24,5801.1,4.33,11.572,0,0.005734463597577048,3320
308919449,1942.01,FP,2460012.02774,1.6563738,1.741,246.0,1.42047,1.02,5614.1,4.34,9.8146,0,0.005724959851815771,3321
124617560,6572.01,PC,2460062.895722,3.6462287,3.662,6153.0,14.2198,1.84,5707.0,3.92,13.2336,0,0.005723700180437934,3322
291013124,6783.01,PC,2460143.626198,6.0368213,1.984,108361.0,13.3128,0.41,3445.0,4.82,14.5979,0,0.005716335920067119,3323
264295655,4097.01,PC,2459768.767188,2.7741864,2.005,1910.0,3.6487,0.82,5636.0,4.61,12.4222,0,0.005707531505500721,3324
278666476,6828.01,PC,2460174.845087,3.4894537,2.134,8533.0,11.1177,1.19,5415.7,4.4,12.7844,0,0.005707006748753171,3325
331644554,6672.01,PC,2458757.026893,4.1849602,6.6644694,1352.2809088,6.3590858,1.67454,8450.0,4.31188,9.61487,0,0.00570665699932031,3326
452741216,7286.01,PC,2460568.169556,10.7994273,4.858,9221.0,8.75386,0.99,5548.0,4.44,12.7283,0,0.005702277962922438,3327
302518439,1169.01,PC,2460323.760513,6.7075429,2.125,11920.0,17.4647,1.24,6134.3,4.33,10.6405,0,0.005690744418030151,3328
372068780,4305.01,PC,2458679.490787,183.0019106,2.5483505,396.3670005,5.5931205,2.7539101,6200.0,3.63371,7.8459,0,0.005687284117389752,3329
311183180,550.02,FP,2458447.398548,10.043245,3.099789,21393.227138,16.682435,0.670549,5076.0,4.71,9.1073,0,0.005683784658167657,3330
423903685,6143.01,FP,2459845.510624,4.0938735,4.537,16964.0,20.6029,1.55,5489.0,4.04,12.266,0,0.0056759307778248514,3331
396720998,709.02,PC,2458399.221135,777.0516742,4.3877266,7211.9264886,1.3396102,0.147,50000.0,5.80276,13.987,0,0.005674459449977159,3332
372596796,3181.01,FP,2458617.031866,3.5366743,2.697,13180.0,13.338,1.14,5971.0,4.37,12.298,0,0.005668956261318518,3333
384159646,1895.01,PC,2459362.934319,748.0739416,5.0652033,4627.3105593,9.5710516,1.37387,6762.0,4.39031,9.7556,0,0.005667540511716803,3334
386131764,2633.01,PC,2459229.361575,18.1960491,4.8596477,2203.3245309,8.8304863,1.67013,7811.0,4.25974,11.6886,0,0.005665936679328167,3335
42755801,894.01,FP,2459225.901334,4.3433389,4.514,1100.0,24.4433,3.83,9900.0,3.68,9.1672,0,0.0056642963914079695,3336
270841724,590.01,FP,2458522.02359,18.90372,9.067,24270.0,10.13644385,1.24,5801.1,4.33,10.441,0,0.0056626424549861085,3337
464067218,3059.01,FP,2460015.013078,1.3934565,2.809,2530.0,10.13644385,1.24,3301.0,4.33,11.2012,0,0.005661279791564017,3338
97249514,6182.01,PC,2459848.402483,4.7783263,5.374,5107.0,13.2499,2.0,5622.0,3.84,12.8026,0,0.00564640008849604,3339
463070290,3064.01,PC,2460067.257704,0.6771668,1.4,1095.0,10.13644385,1.24,3194.0,4.33,10.4321,0,0.005635731202604873,3340
264193444,7430.01,PC,2460633.869166,21.4930896,3.609,1244.0,2.38489,0.72,4734.0,4.61,11.7258,0,0.005634102396432526,3341
329691586,3202.01,PC,2459358.004096,1.5169786,1.241,2720.0,6.64263,1.02,5828.0,4.44,12.3574,0,0.005609803649024476,3342
296850254,4931.01,PC,2460047.119757,6.7635161,3.079,5690.0,10.13644385,1.24,4847.4,4.33,12.129,0,0.005603220305647057,3343
312689217,3738.01,PC,2459474.306264,4.3847594,4.7104727,8783.8532254,17.2316994,1.75577,6806.6,4.12,12.1502,0,0.005596231890670837,3344
230017325,1363.01,FP,2460649.216907,9.6926509,2.819,1393.0,13.5133,3.51,6012.0,3.39,10.3843,0,0.005581170526738966,3345
342314656,4404.01,PC,2459248.473551,39.6251926,2.0275642,4527.8284055,17.70843,1.56795,5869.0,4.07271,10.7108,0,0.005576956309281297,3346
269838674,5413.01,PC,2459534.921329,12.612483,3.406,1510.0,5.43397,1.34,5981.0,4.22,10.883,0,0.00556839542174321,3347
358253047,4351.01,PC,2458362.731781,20.1459438,4.4706494,575.5886941,2.4401617,0.888701,5303.0,4.4996,11.0155,0,0.00556005869508949,3348
219821826,2258.01,FP,2459659.732563,9.6799809,1.806,15870.0,14.6081,1.11,5980.0,4.39,12.2169,0,0.005555489836550391,3349
373614579,3799.01,FP,2459605.774678,8.2064867,2.9678542,29281.2259569,14.6693181,0.824569,5236.1,4.55,12.7085,0,0.005552451041358523,3350
291465998,4246.01,PC,2459966.426061,12.8860009,5.137673,11434.9523427,12.0983571,1.11324,6126.0,4.41,12.9,0,0.00555050279391588,3351
261108236,1082.01,PC,2458626.085696,16.3469053,3.5865698,2212.4257252,3.5059571,0.649613,4310.0,4.57345,11.8835,0,0.005545353716453843,3352
44791617,2701.01,PC,2459166.358806,2.169466,1.653,1780.0,5.81205,1.35,5823.0,4.2,12.5257,0,0.005540001046812998,3353
327210623,3313.01,FP,2459384.957213,2.128423,2.872,11080.0,10.13644385,1.24,3689.6,4.33,12.6827,0,0.005539791149243453,3354
175310067,1016.01,FP,2459238.831138,12.6889415,7.9201001,3232.8527885,14.0608342,1.53641,7601.0,4.31,10.6257,0,0.005536189465609815,3355
172222885,5468.01,PC,2460245.609282,20.9233666,2.47,9470.0,12.2366,1.22,6283.0,4.36,12.2122,0,0.005531112164860633,3356
169532369,425.01,FP,2458440.31143,3.60364,3.728,6281.32,14.1007,1.62,6896.7,4.17,11.5781,0,0.005524971588501254,3357
149302744,699.03,PC,2458374.209051,672.6366236,7.4883769,423.1260918,2.9749826,1.41864,6138.6,4.07,9.8106,0,0.005521385892760726,3358
245027119,3187.01,PC,2459359.079526,2.0084283,2.6,1310.0,16.5313,4.54,5438.8,4.3,11.1799,0,0.005513937799956693,3359
