tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,prob_planet,rank
3240158,K01106.03,PC,2454967.3757,13.2298203,3.566,157.8,1.5,1.176,6049.0,4.353,14.818,0.9605790043156259,136
8278073,K04799.01,PC,2454975.429,12.0729757,3.783,99.5,1.69,1.707,5436.0,3.993,14.216,0.9604525457305937,137
1721157,K04644.01,PC,2454966.38221,3.44928111,1.424,237.0,1.23,0.781,5119.0,4.591,15.144,0.9599463931268298,138
6387557,K05279.01,PC,2455009.0727,103.722152,6.061,296.9,1.95,1.143,5784.0,4.33,14.775,0.959270961673889,139
4552729,K02691.01,PC,2455037.83009,97.4463194,6.765,2141.1,3.05,0.686,4735.0,4.627,14.981,0.9590123245659494,140
7017372,K03689.01,PC,2454969.02877,5.24088367,3.3656,8531.2,12.74,1.305,6452.0,4.241,14.014,0.9586782493013397,141
4919550,K04766.01,PC,2454965.49956,5.56676609,1.812,173.8,1.12,0.859,5032.0,4.479,15.223,0.9586476706688781,142
6664842,K06750.01,PC,2454968.7252,5.21395046,3.188,78.5,1.24,1.412,5529.0,4.123,14.43,0.9564591280590645,143
8280511,K01151.04,PC,2454979.66244,17.4532945,4.027,79.3,0.76,0.853,5528.0,4.499,13.404,0.9556931744320045,144
10319385,K01169.01,PC,2454966.28584,0.689210173,1.6169,195.0,1.32,0.954,5630.0,4.505,13.248,0.9552671404404023,145
12253769,K03310.01,PC,2454974.087,20.5512722,4.639,191.2,1.64,0.918,5401.0,4.464,13.55,0.9542430527489643,146
8280511,K01151.05,PC,2454967.7659,21.7203362,4.252,87.8,0.8,0.853,5528.0,4.499,13.404,0.954217689478124,147
8489260,K07889.01,PC,2455051.2719,130.235324,5.678,750.1,2.44,0.903,5616.0,4.529,15.991,0.9534667493315228,148
2161949,K06259.02,PC,2454966.14566,7.18864064,2.364,133.5,1.3,1.115,5683.0,4.326,14.595,0.952735818840695,149
4384909,K07693.01,PC,2454965.9844,6.41097179,2.582,233.5,1.4,0.933,5383.0,4.486,15.631,0.9517743353941244,150
4047631,K02519.01,PC,2454965.01539,4.790912471,0.5134,360.7,2.25,0.676,4359.0,4.601,14.452,0.9505808777146523,151
3219643,K03072.01,PC,2454987.3759,24.3367026,2.539,551.1,1.95,0.806,5141.0,4.505,15.581,0.950323956101926,152
5342061,K02666.01,PC,2454992.0432,64.034363,9.174,758.8,3.47,0.783,5691.0,4.561,15.341,0.9503149003525755,153
9230021,K03429.01,PC,2454977.3927,15.8283833,3.643,227.5,1.8,1.145,5596.0,4.298,15.364,0.9503046479229925,154
6019971,K06646.01,PC,2454968.09646,7.1356633,1.789,255.5,1.38,0.793,4926.0,4.522,15.125,0.950097182224181,155
4372620,K06409.01,PC,2454978.7465,19.9310602,8.48,97.9,2.42,2.491,5500.0,3.775,13.37,0.9492099383912784,156
8752940,K04730.01,PC,2454971.25933,9.07829171,0.783,530.9,3.69,1.611,5086.0,4.002,14.383,0.9483492957652376,157
11566064,K00353.01,PC,2455009.52741,152.1060435,7.4517,3688.3,11.58,1.64,6200.0,4.072,13.374,0.9480227146521226,158
8013419,K00901.01,PC,2455009.939054,12.732624065,2.2083,6465.7,4.87,0.541,3950.0,4.721,15.75,0.9478924601962809,159
3937814,K04084.03,PC,2454968.10435,8.19619768,2.109,197.4,1.55,0.995,5323.0,4.378,15.188,0.9477541031267731,160
8264402,K04037.01,PC,2455104.3671,215.956008,10.425,392.7,3.36,1.313,6163.0,4.27,12.853,0.946688228151731,161
11520114,K05909.01,PC,2454964.6046,7.07987663,2.589,309.8,1.36,0.806,4808.0,4.521,15.975,0.9466728401025775,162
4846856,K02900.01,PC,2454980.81245,46.151253,5.346,649.0,2.08,0.769,5204.0,4.525,15.266,0.9455862804352968,163
5966810,K03909.01,PC,2454966.92838,247.891041,18.363,956.6,4.74,1.536,6121.0,4.163,14.948,0.9454156694232102,164
8349399,K04763.01,PC,2455003.59,56.446465,7.371,147.9,1.57,1.117,5995.0,4.337,14.046,0.9453148789649033,165
9580992,K02217.01,PC,2454988.37719,37.8034121,4.641,678.1,2.95,0.819,5329.0,4.572,15.191,0.9451579975262641,166
11657614,K03370.01,PC,2454980.1949,24.352541,2.782,349.1,1.52,0.805,4891.0,4.516,14.779,0.9440359058798209,167
2577353,K07635.01,PC,2454969.3553,60.458443,8.43,175.2,1.59,1.181,5865.0,4.297,14.544,0.9436708820115496,168
5903749,K03029.01,PC,2454967.83396,18.9763286,2.379,329.8,2.24,0.986,5300.0,4.385,14.948,0.9421745053074477,169
6716545,K02906.03,PC,2454976.8807,21.9424316,7.447,72.7,1.23,1.424,6052.0,4.183,13.716,0.9417785981963747,170
4474462,K04452.01,PC,2454974.85597,12.85755895,4.831,106.5,1.23,1.156,5860.0,4.276,13.821,0.9417569167203805,171
10053138,K07279.01,PC,2454971.78586,11.7728146,4.132,77.1,0.93,1.056,5410.0,4.333,13.717,0.941417743987403,172
4902202,K04717.01,PC,2455008.3753,216.456055,11.067,1002.8,3.61,1.155,5645.0,4.299,15.58,0.9410301274016039,173
11124436,K04442.01,PC,2454965.7505,13.9482197,7.686,119.4,2.53,2.346,5529.0,3.808,14.305,0.9405585898693417,174
2853029,K03259.01,PC,2455031.11468,72.9332762,3.829,770.4,2.45,0.902,5316.0,4.47,15.679,0.9385568228045637,175
8812045,K03481.01,PC,2454968.9204,32.715906,10.79,135.7,3.68,3.192,5527.0,3.627,14.462,0.9375985432054784,176
5542466,K01590.03,PC,2454967.63784,4.74666128,2.093,256.8,1.3,0.812,4915.0,4.512,15.674,0.9374709751012772,177
5985713,K03190.01,PC,2454967.33731,8.95294046,2.995,44.0,0.86,1.207,6047.0,4.266,11.458,0.9373435343290782,178
4676964,K03069.01,PC,2454973.1394,43.1024434,7.124,299.8,1.88,1.097,5741.0,4.365,14.914,0.9370566827303716,179
2854181,K02232.02,PC,2454967.37229,12.834857,2.092,293.9,1.73,1.016,5492.0,4.389,15.331,0.9369624373352329,180
7778767,K02523.02,PC,2454966.25501,2.61090223,1.976,222.5,1.8,1.071,5514.0,4.345,15.829,0.936742635232223,181
7834712,K07850.01,PC,2454978.2356,66.119119,3.086,862.0,3.0,1.028,5828.0,4.462,15.978,0.9366602001560019,182
8331612,K03318.02,PC,2454977.2286,25.6970688,3.739,835.0,3.83,1.057,6020.0,4.403,15.842,0.9350946962871716,183
9230021,K03429.04,PC,2454995.9825,44.433726,6.118,239.6,1.85,1.145,5596.0,4.298,15.364,0.9350240130921628,184
8115647,K06970.01,PC,2454991.86363,40.7698541,2.997,239.8,1.87,1.21,5884.0,4.306,14.908,0.9336014458058447,185
7918478,K04209.01,PC,2454966.092,9.9092109,2.552,942.0,2.35,0.702,5396.0,4.632,15.96,0.9334906832388492,186
10265898,K00732.02,PC,2454965.48799,3.29534567,1.902,141.9,1.23,0.954,5550.0,4.5,15.342,0.9324153408316371,187
2994092,K06301.01,PC,2454993.466,50.271927,6.073,574.5,2.94,1.215,6520.0,4.375,15.923,0.9323884959699494,188
9936080,K04431.01,PC,2454969.28555,19.5650801,4.242,61.7,0.97,1.235,6180.0,4.294,12.674,0.931722796001226,189
9159288,K08280.01,PC,2454994.59,66.67305,6.381,472.1,2.64,1.19,6592.0,4.369,14.634,0.931659962940904,190
4274071,K06399.01,PC,2454966.07724,6.76890076,3.616,123.1,1.24,1.125,5737.0,4.327,14.725,0.9313047124178866,191
6025174,K05224.01,PC,2455134.7487,171.028691,11.784,394.2,2.49,1.252,6123.0,4.332,14.892,0.9308732495850073,192
5972334,K00191.03,PC,2454966.36565,0.708621057,1.5041,187.5,1.2,0.887,5422.0,4.484,14.991,0.9290032616227822,193
1996180,K02534.02,PC,2454966.46021,5.42204257,2.952,79.1,1.39,1.263,6123.0,4.263,13.925,0.9289054747355021,194
4385148,K02942.01,PC,2454972.95334,13.84301228,4.077,567.8,1.98,0.837,5745.0,4.559,15.48,0.9282978695708363,195
5613821,K02915.01,PC,2454967.47316,5.06092282,2.586,71.6,0.98,0.911,5637.0,4.492,13.346,0.9277630962929455,196
8189801,K02480.01,PC,2454966.041202,0.66682654,0.7847,511.6,1.49,0.554,3993.0,4.696,15.745,0.9277547404177173,197
4157325,K01860.04,PC,2454981.1777,24.8434837,4.8,217.4,1.58,1.022,5670.0,4.397,14.028,0.9266865263699493,198
5903749,K03029.02,PC,2454966.00398,6.34724702,3.097,159.8,1.35,0.986,5300.0,4.385,14.948,0.926070883639784,199
10467714,K04480.01,PC,2455005.65025,58.7488629,3.191,473.6,1.75,0.805,5574.0,4.505,14.122,0.9247229457770344,200
8247770,K02569.01,PC,2454969.25775,8.28157072,3.1,139.2,1.37,1.175,5640.0,4.288,14.273,0.9238460861392488,201
5946568,K05211.01,PC,2454967.4518,3.5645249,2.062,53.9,0.6,0.824,5435.0,4.578,12.936,0.923622905532041,202
11872364,K08232.01,PC,2454965.3331,189.183958,6.829,1014.0,3.31,0.981,5573.0,4.382,15.053,0.9226059799785805,203
7017274,K03209.01,PC,2454976.15988,11.91256675,6.126,123.1,2.61,2.335,6337.0,3.893,11.915,0.9223130504700281,204
4270799,K04810.01,PC,2454988.5989,115.238544,7.653,516.7,3.17,1.037,5589.0,4.384,15.259,0.9216454100813632,205
7377343,K05384.01,PC,2454968.48462,7.95445779,4.6012,6269.4,9.5,1.196,6217.0,4.306,14.406,0.9213594026099307,206
8120820,K06971.01,PC,2455088.1859,129.222771,7.272,445.3,2.01,0.809,4934.0,4.515,14.784,0.9212649046158168,207
2019477,K06093.01,PC,2454982.1939,20.5736113,11.222,76.0,3.86,4.524,5440.0,3.404,13.33,0.9211290683039148,208
11361283,K02551.01,PC,2454975.94163,16.4793229,3.312,479.1,1.53,0.716,4908.0,4.618,15.846,0.9209088203779707,209
5542466,K01590.01,PC,2455034.22989,12.89006728,3.555,602.5,1.93,0.812,4915.0,4.512,15.674,0.920575503302607,210
8145958,K06978.01,PC,2454967.46857,3.07551068,1.683,46.1,0.84,1.242,5763.0,4.256,13.359,0.9205343887283255,211
4249611,K02821.01,PC,2454994.5717,79.2450351,5.382,1347.3,3.33,0.917,5648.0,4.464,15.302,0.920261967508743,212
11391755,K02639.01,PC,2454979.3464,25.1123362,7.922,398.8,2.22,1.112,6133.0,4.367,15.527,0.920141245180088,213
11506654,K04586.01,PC,2455035.30222,75.2116373,3.203,362.6,2.83,1.5,5818.0,4.165,14.39,0.9200324759788495,214
11810124,K03344.03,PC,2455063.9934,208.54335,9.851,614.6,2.84,1.166,5533.0,4.275,15.254,0.9197759144368491,215
9474756,K03495.02,PC,2454965.3184,6.685438,5.09,89.2,1.25,1.159,5808.0,4.326,15.135,0.9193684081299657,216
4277304,K04774.01,PC,2455001.873,51.567801,5.514,210.1,1.3,0.876,5285.0,4.467,13.882,0.918836509885038,217
10290666,K00332.02,PC,2454968.3543,6.86674226,4.216,47.2,0.79,1.135,5914.0,4.396,13.046,0.9171896074624163,218
3236705,K03343.01,PC,2455027.23925,83.2664103,2.813,620.0,2.89,1.18,5538.0,4.266,14.97,0.9168318372878084,219
8212002,K02593.02,PC,2454968.5281,9.5539134,5.261,26.8,0.68,1.307,6175.0,4.299,11.714,0.9166365821647608,220
10016874,K00426.01,PC,2455005.14753,16.30141333,3.5764,942.3,3.84,1.138,6072.0,4.328,14.733,0.9166150161077196,221
3559860,K03440.02,PC,2454992.6218,58.940569,4.769,570.3,2.48,0.99,5819.0,4.468,15.606,0.91630511220951,222
7501646,K02572.01,PC,2454969.91384,6.37705295,1.949,502.8,2.15,0.965,5672.0,4.503,15.522,0.9162015186724985,223
9047416,K05605.01,PC,2454971.658,9.011888,4.167,987.6,7.04,1.735,5627.0,4.002,14.321,0.9157291618111721,224
10798331,K02373.01,PC,2454981.80124,147.281212,7.375,452.8,2.28,1.054,5708.0,4.365,14.685,0.9155123238719429,225
3249334,K06318.01,PC,2454969.35507,5.90260586,1.832,337.7,1.26,0.707,4960.0,4.627,15.734,0.9152420078604857,226
6265961,K06680.01,PC,2454968.15435,5.52507406,2.565,61.5,0.8,1.037,5600.0,4.378,13.692,0.9149492500394332,227
6837146,K01362.01,PC,2455190.49424,20.51360192,3.4769,1174.1,2.58,0.704,5310.0,4.608,15.406,0.913876494965974,228
9489524,K02029.04,PC,2454968.4574,4.78850084,2.099,66.5,0.63,0.772,5208.0,4.563,12.957,0.9136664552526422,229
11811382,K05934.01,PC,2454975.34859,19.3854894,1.031,4560.0,6.13,0.913,5432.0,4.42,13.891,0.9119866458293414,230
7106173,K03083.01,PC,2454966.21404,10.18318233,3.137,51.5,0.79,1.084,5843.0,4.421,12.857,0.911339037373645,231
9839030,K05719.01,PC,2454986.656,27.285315,7.47,396.5,2.19,1.094,6304.0,4.407,14.71,0.9110952200560251,232
2303903,K04709.01,PC,2454967.47308,3.70858595,1.94,305.4,1.33,0.771,5420.0,4.596,15.947,0.9104735371094109,233
12456063,K04329.01,PC,2454967.3839,17.8007815,6.547,44.5,1.02,1.252,6240.0,4.326,12.018,0.9102717131274154,234
8282651,K02193.02,PC,2454964.67875,4.16288745,0.678,391.7,1.32,0.651,4478.0,4.615,15.658,0.9096978340730761,235
8261920,K02174.04,PC,2454964.55327,3.01609637,1.57,196.3,0.96,0.637,4245.0,4.641,15.673,0.9088104110109468,236
11462341,K02124.01,PC,2454991.25187,42.3375799,4.924,354.8,1.45,0.581,4132.0,4.682,14.275,0.9085937168859066,237
4831728,K02739.02,PC,2454968.0007,7.0956395,3.465,108.1,1.2,1.174,5480.0,4.26,15.017,0.9082486193255349,238
11968463,K02433.04,PC,2454987.9434,27.9040511,5.346,300.2,2.19,1.112,6325.0,4.409,15.212,0.9075681001767187,239
4770174,K02971.01,PC,2454967.59214,6.09595681,5.502,65.7,1.26,1.467,6313.0,4.228,12.742,0.9064373665828632,240
9993683,K05748.01,PC,2454978.1081,29.9371143,4.435,194.3,1.19,0.866,5115.0,4.47,14.489,0.9055909058159012,241
10584140,K04833.01,PC,2454966.4243,4.31724247,4.126,59.0,1.01,1.31,5992.0,4.195,13.6,0.9053029911411973,242
7673841,K02585.03,PC,2454971.58644,7.87845756,3.912,44.1,0.78,1.135,5767.0,4.287,13.455,0.9052655130745284,243
8266276,K01731.01,PC,2454965.75658,2.59488443,1.684,592.2,2.36,0.797,4748.0,4.526,15.72,0.9047581353943863,244
10917681,K01963.01,PC,2454969.82697,12.89623554,2.625,426.6,2.55,0.923,6072.0,4.51,14.107,0.9044114091908082,245
8626325,K04775.01,PC,2454978.7441,16.4491515,6.696,70.9,2.75,2.789,5334.0,3.712,12.999,0.9034698640043256,246
8129333,K05480.01,PC,2454978.8694,57.140035,5.684,1567.0,5.78,1.46,5936.0,4.103,16.558,0.9019197365229488,247
8394475,K07032.01,PC,2454967.96786,3.64049242,1.194,42.1,0.61,0.936,5745.0,4.503,12.646,0.9011572238435198,248
9579208,K03165.01,PC,2454965.79189,4.11754421,4.362,34.3,1.02,1.726,6263.0,4.024,10.335,0.9004874804362434,249
12554212,K05974.01,PC,2454964.85686,4.76815507,2.115,61.0,0.49,0.649,4680.0,4.618,13.442,0.900448792378234,250
12737015,K04245.01,PC,2454969.633,24.6683831,8.556,109.2,1.76,1.554,6059.0,4.151,13.572,0.8995659073540354,251
8804455,K02159.01,PC,2454964.95296,7.5966998,3.667,127.5,1.32,1.091,5716.0,4.343,13.482,0.8995505734001406,252
8007174,K05458.01,PC,2455001.47002,56.648588,4.534,648.9,2.19,0.782,5023.0,4.565,15.602,0.899525849050192,253
8894646,K02641.01,PC,2454965.75203,3.55557922,3.24,60.4,0.84,1.082,5839.0,4.337,13.845,0.898616959365117,254
9119458,K00525.01,PC,2455006.726435,11.53029332,1.8385,1209.3,3.98,1.152,5770.0,4.289,14.539,0.8983623388658155,255
4918309,K01582.01,PC,2454979.91825,186.4361811,5.774,4347.0,11.32,1.37,5393.0,4.132,15.402,0.897990606192552,256
10662202,K00750.02,PC,2454965.51986,5.04413987,1.623,172.0,1.18,0.828,4954.0,4.5,15.377,0.8975787406933794,257
7748487,K03394.01,PC,2454968.9482,15.5764061,5.382,257.1,1.79,1.076,6214.0,4.442,15.491,0.89757678847348,258
9419020,K04808.01,PC,2454964.7811,2.40174996,1.413,254.4,0.65,0.399,3606.0,4.855,15.737,0.8973894436457265,259
10287723,K01174.01,PC,2455226.59962,129995.7784,9.408,1474.9,2.99,0.726,4500.0,4.572,13.447,0.8969001004141857,260
10141900,K01082.04,PC,2454970.07505,9.6550473,2.752,313.1,1.45,0.843,4999.0,4.49,15.692,0.8968174915277901,261
11081504,K04287.02,PC,2454971.3435,9.6183111,4.215,25.0,0.85,1.665,6134.0,4.065,11.265,0.895603507182275,262
5597361,K06601.01,PC,2454968.4545,17.9925973,2.762,198.5,1.62,1.087,5931.0,4.351,14.604,0.8955957798838577,263
6043538,K07759.01,PC,2454966.0882,6.2253374,4.388,108.6,1.92,1.726,6263.0,4.024,14.918,0.8947770001474843,264
4735826,K03184.03,PC,2454967.84387,4.02018903,3.616,18.5,0.6,1.376,5788.0,4.178,11.158,0.8939363593424823,265
7778427,K04482.01,PC,2454969.239,5.38299284,3.336,35.1,0.78,1.293,6256.0,4.27,12.642,0.8931695596913756,266
2834805,K07638.01,PC,2454973.90106,25.0032023,5.498,64.1,1.47,1.685,6148.0,4.055,12.55,0.8929538782803724,267
7906882,K00686.01,PC,2455004.6745959,52.513548727,3.2743,14252.0,12.43,0.98,5589.0,4.421,13.579,0.8928039027632542,268
7901016,K04257.01,PC,2455002.791,41.6757509,10.848,142.0,2.1,1.763,5745.0,3.957,13.34,0.8908894716075104,269
7345248,K04864.01,PC,2454969.33835,5.66494448,4.173,46.0,0.78,1.13,5888.0,4.269,13.221,0.8905257932413261,270
5080636,K01843.02,PC,2454970.49837,6.35585682,1.55,176.6,0.86,0.522,3706.0,4.747,14.404,0.8895422410927217,271
6311891,K04627.01,PC,2454970.59704,7.51731745,2.484,170.7,1.19,0.923,5525.0,4.488,15.029,0.8888332306493235,272
11705004,K02199.02,PC,2454965.96692,3.05293416,2.155,227.5,1.18,0.788,5311.0,4.588,15.901,0.8888288916619053,273
2579043,K02064.01,PC,2454969.93315,6.31219171,4.9377,403.7,2.17,1.075,6322.0,4.426,14.959,0.8874954245106634,274
9026749,K02564.02,PC,2454977.239,17.6637979,6.194,67.9,2.98,3.405,5734.0,3.591,14.074,0.8874549096133445,275
2161949,K06259.01,PC,2454964.7043,4.78113942,2.733,105.8,1.14,1.115,5683.0,4.326,14.595,0.8871904381058744,276
10659624,K07354.01,PC,2454969.4574,43.2675604,8.331,69.1,1.61,1.729,5747.0,4.018,13.468,0.8862929907298718,277
7836096,K05435.01,PC,2454971.93316,15.9961296,1.656,500.7,1.71,0.777,4949.0,4.588,15.951,0.8854740010113639,278
11395587,K00350.01,PC,2455010.23865,12.99065074,2.3748,392.3,2.02,1.027,5787.0,4.402,13.387,0.885060048389699,279
11125797,K03371.01,PC,2454996.11687,58.1263775,4.018,271.5,1.32,0.82,5413.0,4.579,13.747,0.8849925676361421,280
7811397,K01477.01,PC,2455061.99997,169.4976085,7.77,12192.0,9.06,0.787,5270.0,4.592,15.917,0.8840852762718062,281
5004909,K03421.01,PC,2454997.5528,40.6511021,11.282,136.4,1.7,1.369,6297.0,4.26,13.935,0.8838275560113494,282
7772914,K03339.01,PC,2454987.45296,23.1334494,3.602,456.3,2.55,0.932,5712.0,4.382,14.656,0.8834004296868876,283
4939533,K02899.01,PC,2454967.93042,5.77207177,2.605,328.5,1.54,0.86,5591.0,4.559,15.703,0.8824496797470044,284
5802637,K04398.01,PC,2454964.55382,7.3422467,2.029,366.8,1.6,0.839,5573.0,4.562,15.486,0.8820994714920671,285
5906426,K02377.01,PC,2454976.52317,13.9034057,3.408,261.4,1.55,0.819,5261.0,4.523,14.782,0.881946961811348,286
11337012,K04666.01,PC,2454974.1769,12.4019263,4.043,211.1,1.49,0.832,5555.0,4.514,15.355,0.8815915896990367,287
5441980,K00607.01,PC,2455006.485973,5.89399142,1.2737,10993.0,11.16,0.893,5713.0,4.541,14.377,0.8808257361444679,288
6946199,K01359.02,PC,2455207.83154,104.8205868,4.4794,3920.1,6.45,0.85,5986.0,4.527,15.229,0.8807749682078677,289
6209677,K01750.02,PC,2454965.34623,2.53742164,1.563,104.5,0.93,0.917,5447.0,4.481,14.8,0.880412956836578,290
9776794,K04363.01,PC,2455386.06646,18.22211768,2.044,2318.0,7.45,0.958,5162.0,4.411,16.084,0.8800855663669708,291
2853446,K01118.01,PC,2454970.60991,7.37290344,2.172,205.2,2.67,1.07,5973.0,4.371,13.835,0.879768091157461,292
3645438,K04385.03,PC,2454969.6159,17.3695112,4.012,314.0,1.45,0.834,5119.0,4.508,15.825,0.8793522679967946,293
7825899,K00896.03,PC,2454989.19578,28.8672107,3.782,347.1,1.51,0.837,5191.0,4.564,15.258,0.8792242069585772,294
5443837,K00554.01,PC,2455003.54381,3.65849707,2.573,4398.0,14.61,1.822,5857.0,3.972,14.545,0.8786249108436931,295
4953173,K04676.01,PC,2454988.9588,31.183688,6.14,139.8,3.21,2.407,5947.0,3.814,13.931,0.8785197445093468,296
8016692,K06954.01,PC,2454969.4964,6.613671,4.211,32.8,0.91,1.597,6056.0,4.071,13.109,0.8781471540246711,297
10397751,K02859.03,PC,2454965.37761,4.28886792,2.599,59.3,0.57,0.721,5374.0,4.555,13.851,0.8779117318154757,298
2853780,K02081.01,PC,2454965.25182,6.2141496,10.141,183.4,4.27,3.152,5295.0,3.617,13.439,0.8777789518995746,299
4840672,K04813.01,PC,2454969.173,9.2294726,2.446,199.3,0.82,0.596,4781.0,4.679,13.78,0.8774395506644084,300
4860678,K01602.02,PC,2454966.08355,3.03359398,4.026,95.6,1.55,1.616,5557.0,4.037,14.943,0.877166893779955,301
10662202,K00750.03,PC,2454971.83799,14.516741,2.706,227.2,1.45,0.828,4954.0,4.5,15.377,0.8759827428726213,302
9002538,K03196.02,PC,2454967.16424,6.88297756,2.065,30.4,0.77,1.298,6117.0,4.244,11.525,0.8755362136821512,303
11968463,K02433.07,PC,2455256.0356,86.431871,7.374,415.1,2.85,1.112,6325.0,4.409,15.212,0.875521371757824,304
11602794,K07460.01,PC,2454969.20183,5.70509519,1.58,283.6,1.58,0.927,5455.0,4.448,15.597,0.8731019880272182,305
7801070,K04361.01,PC,2455027.67762,75.8781344,1.383,1054.0,3.39,0.972,5579.0,4.413,15.183,0.8728285359922663,306
8836888,K02508.01,PC,2454969.33096,7.10397925,1.5398,370.5,1.51,0.789,5488.0,4.584,15.164,0.8728112441824988,307
3758499,K05007.01,PC,2454970.5579,14.5168151,5.796,86.0,1.82,1.885,5934.0,3.945,13.698,0.8726246380021141,308
7512982,K01480.02,PC,2454970.89902,7.00447892,2.669,231.4,1.19,0.808,4883.0,4.515,15.887,0.8720999622113259,309
9002538,K03196.01,PC,2454968.32139,4.96061094,2.864,20.4,0.59,1.298,6117.0,4.244,11.525,0.8720926884473019,310
11968463,K02433.06,PC,2454969.17607,6.06330298,3.275,200.7,1.64,1.153,6308.0,4.353,15.212,0.8713497222570286,311
4670217,K02560.01,PC,2454967.17616,18.1209388,3.781,504.2,1.68,0.774,4905.0,4.536,15.486,0.8703169825170304,312
8873090,K02968.01,PC,2454969.43034,10.16435076,6.017,37.7,1.99,2.71,6133.0,3.718,11.912,0.8698131993435224,313
4252671,K07687.01,PC,2454965.4386,23.266633,8.315,49.9,2.66,3.775,5758.0,3.456,13.047,0.8695867296647879,314
5428657,K06130.01,PC,2454965.61697,1.54287434,1.1121,401.4,1.05,0.539,4530.0,4.704,15.121,0.8689198709969445,315
5129453,K04208.01,PC,2454966.06692,3.05772668,1.819,311.0,1.23,0.731,4483.0,4.57,15.745,0.8681261537714854,316
9904006,K02135.02,PC,2454975.19429,20.1890396,6.251,112.1,1.39,1.267,6178.0,4.269,13.573,0.8672951661760385,317
2984990,K07641.01,PC,2454965.1265,3.79437277,2.289,83.2,1.36,1.507,5455.0,4.025,14.816,0.8662247376239172,318
5563300,K03309.01,PC,2454967.734589,71.05457555,1.9162,4853.2,5.91,0.865,5290.0,4.46,14.71,0.866178860550563,319
4478168,K00626.02,PC,2454965.8283,8.0292018,3.462,65.6,0.99,1.191,6063.0,4.29,13.49,0.8652900755986281,320
6119141,K02343.01,PC,2454969.97364,29.0726293,2.516,439.6,2.32,1.042,5799.0,4.37,14.409,0.8648544495773981,321
9286088,K04318.01,PC,2454971.3761,14.8162925,4.973,108.2,1.57,1.325,6356.0,4.27,12.583,0.8636778150825668,322
11098013,K02712.01,PC,2454971.7047,7.50790041,5.646,145.0,1.77,1.337,6408.0,4.309,11.125,0.8635335129767728,323
6438099,K02976.01,PC,2454970.02689,21.61313362,1.52,818.1,1.94,0.632,5267.0,4.681,15.862,0.862758460549633,324
8241079,K03020.01,PC,2454967.26789,10.9192653,4.572,91.1,1.9,1.972,5745.0,3.939,13.534,0.8616766592518496,325
10397751,K02859.05,PC,2454967.41711,5.43103616,2.469,66.8,0.66,0.721,5374.0,4.555,13.851,0.860908241338839,326
10118266,K04755.01,PC,2454968.13816,3.74318005,1.111,237.5,1.75,0.851,5207.0,4.516,14.924,0.860836717351343,327
6520753,K04504.01,PC,2454966.5272,4.13029832,2.461,325.3,1.44,0.81,5490.0,4.557,15.956,0.860512396302162,328
10221013,K00728.01,PC,2455003.117783,7.189379172,2.0351,8126.4,11.94,1.076,6214.0,4.442,15.356,0.8593560908198218,329
7984574,K02400.01,PC,2454975.12335,11.6191707,1.819,700.4,2.21,0.834,5870.0,4.56,15.664,0.8592556714545198,330
8121310,K00317.02,PC,2454969.2363,11.505879,5.583,49.8,0.99,1.403,6336.0,4.266,12.885,0.8591871667805033,331
7692093,K03337.01,PC,2454967.96951,11.16622885,3.389,353.9,1.56,0.836,5552.0,4.562,15.927,0.8587135661298488,332
9773270,K04636.01,PC,2455003.9953,122.749053,8.342,1041.2,6.13,0.976,5619.0,4.488,15.511,0.8574630171218997,333
6264750,K04715.01,PC,2455005.297,53.285584,6.492,158.6,1.44,1.057,6015.0,4.297,13.98,0.8560735356159379,334
8396405,K01733.01,PC,2454974.37097,19.18109525,2.424,865.4,1.72,0.587,5214.0,4.673,15.73,0.8550079383995319,335
5027859,K05117.01,PC,2454986.5967,33.3726538,3.663,618.4,1.95,0.796,5504.0,4.583,15.986,0.8542293088975792,336
4770617,K02243.03,PC,2454987.58136,31.4452709,1.758,531.1,4.55,1.471,6172.0,4.198,14.806,0.8542043284080802,337
10747501,K04891.01,PC,2454968.19333,4.7309013,2.889,228.5,1.39,0.911,5941.0,4.519,15.68,0.8532544485411181,338
